UTC;Position;Altitude;Speed;Direction
2019-05-10T11:47:37Z;49.304684,3.357624;36000;414;321
2019-05-10T11:48:39Z;49.399559,3.242485;36000;417;321
2019-05-10T11:49:43Z;49.494278,3.126911;36000;416;321
2019-05-10T11:50:45Z;49.589859,3.009676;36000;416;321
2019-05-10T11:51:48Z;49.684799,2.892512;36000;420;321
2019-05-10T11:52:50Z;49.779465,2.775204;36375;427;321
2019-05-10T11:53:54Z;49.879604,2.650452;36750;435;321
2019-05-10T11:54:57Z;49.978203,2.526781;37100;443;320
2019-05-10T11:56:11Z;50.099304,2.374348;37475;452;321
2019-05-10T11:57:07Z;50.18792,2.262218;38000;442;320
2019-05-10T11:57:46Z;50.246716,2.18717;38000;439;320
2019-05-10T11:59:14Z;50.388885,2.004856;38000;438;320
2019-05-10T12:00:17Z;50.4832,1.87547;38000;438;318
2019-05-10T12:01:26Z;50.589153,1.73005;38000;437;318
2019-05-10T12:02:28Z;50.669224,1.581734;38000;428;303
2019-05-10T12:03:35Z;50.730347,1.398697;38000;427;295
2019-05-10T12:04:39Z;50.785187,1.219635;38000;426;295
2019-05-10T12:05:38Z;50.835835,1.053009;38000;423;295
2019-05-10T12:06:41Z;50.888809,0.877199;38000;424;295
2019-05-10T12:07:44Z;50.941406,0.701566;38000;425;295
2019-05-10T12:08:46Z;50.994019,0.524445;38000;427;295
2019-05-10T12:09:54Z;51.049942,0.33486;38000;429;295
2019-05-10T12:10:57Z;51.102585,0.154996;38000;430;294
2019-05-10T12:11:59Z;51.154766,-0.024567;38000;429;294
2019-05-10T12:13:03Z;51.208237,-0.210225;38000;429;294
2019-05-10T12:14:04Z;51.258087,-0.384744;38000;431;294
2019-05-10T12:15:09Z;51.30368,-0.580123;38000;428;286
2019-05-10T12:16:07Z;51.336411,-0.752258;38000;430;286
2019-05-10T12:17:12Z;51.382507,-0.945418;38000;434;292
2019-05-10T12:18:12Z;51.429192,-1.126022;38000;435;292
2019-05-10T12:19:13Z;51.475883,-1.307755;38000;436;292
2019-05-10T12:20:19Z;51.525787,-1.503906;38000;436;292
2019-05-10T12:21:19Z;51.57122,-1.684113;38000;438;291
2019-05-10T12:22:42Z;51.632904,-1.930847;38000;438;291
2019-05-10T12:23:44Z;51.67992,-2.120667;38000;436;291
2019-05-10T12:24:49Z;51.727707,-2.315369;38000;436;291
2019-05-10T12:25:50Z;51.773621,-2.50414;38000;436;291
2019-05-10T12:26:53Z;51.819717,-2.695007;38000;441;291
2019-05-10T12:27:55Z;51.865849,-2.887955;38000;441;290
2019-05-10T12:28:59Z;51.912598,-3.085632;38000;441;290
2019-05-10T12:30:01Z;51.957367,-3.276215;38000;441;290
2019-05-10T12:31:04Z;52.002411,-3.470078;38000;441;290
2019-05-10T12:32:08Z;52.048801,-3.67116;38000;443;290
2019-05-10T12:33:08Z;52.091209,-3.856672;38000;442;290
2019-05-10T12:34:11Z;52.135574,-4.052543;38000;442;290
2019-05-10T12:35:14Z;52.179939,-4.250453;38000;444;289
2019-05-10T12:36:16Z;52.222256,-4.440831;38000;444;289
2019-05-10T12:37:18Z;52.266037,-4.639435;38000;443;289
2019-05-10T12:38:22Z;52.309261,-4.838143;38000;444;289
2019-05-10T12:39:21Z;52.350906,-5.030518;38000;444;289
2019-05-10T12:40:25Z;52.393425,-5.229178;38000;444;289
2019-05-10T12:41:29Z;52.436142,-5.430832;38000;445;288
2019-05-10T12:42:29Z;52.476986,-5.625942;38000;448;288
2019-05-10T12:43:29Z;52.51712,-5.819473;38000;448;288
2019-05-10T12:44:35Z;52.560501,-6.030317;38000;451;288
2019-05-10T12:45:36Z;52.601517,-6.232073;38000;450;288
2019-05-10T12:46:40Z;52.643051,-6.438293;38000;450;288
2019-05-10T12:47:47Z;52.686565,-6.656773;38025;450;287
2019-05-10T12:48:51Z;52.727966,-6.866302;38625;448;287
2019-05-10T12:49:54Z;52.767941,-7.071586;39000;450;287
2019-05-10T12:50:59Z;52.807415,-7.276559;39000;451;287
2019-05-10T12:52:00Z;52.847126,-7.484672;39000;450;287
2019-05-10T12:53:04Z;52.886261,-7.691803;39000;451;287
2019-05-10T12:54:07Z;52.92524,-7.900739;39000;450;287
2019-05-10T12:55:09Z;52.963715,-8.10936;39000;452;286
2019-05-10T12:56:13Z;53.001865,-8.318456;39000;452;286
2019-05-10T12:57:17Z;53.039619,-8.528059;39000;451;286
2019-05-10T12:58:20Z;53.077057,-8.737869;39000;453;286
2019-05-10T12:59:22Z;53.114243,-8.94893;39000;451;286
2019-05-10T13:00:25Z;53.150227,-9.15557;39000;450;285
2019-05-10T13:01:28Z;53.186817,-9.368026;39000;452;285
2019-05-10T13:02:31Z;53.222809,-9.579764;39000;453;285
2019-05-10T13:03:35Z;53.258274,-9.790999;39000;453;285
2019-05-10T13:04:34Z;53.291656,-9.992144;39000;453;285
2019-05-10T13:05:39Z;53.326984,-10.207753;39000;451;285
2019-05-10T13:06:41Z;53.361385,-10.419886;39000;453;284
2019-05-10T13:07:45Z;53.395836,-10.635492;39000;454;284
2019-05-10T13:08:47Z;53.429214,-10.847141;39000;452;284
2019-05-10T13:09:49Z;53.461166,-11.052324;39000;451;284
2019-05-10T13:10:53Z;53.494015,-11.265591;39000;449;284
2019-05-10T13:11:55Z;53.526352,-11.478987;39000;450;284
2019-05-10T13:12:57Z;53.55867,-11.693769;39000;451;284
2019-05-10T13:14:00Z;53.590118,-11.906355;39000;449;283
2019-05-10T13:15:01Z;53.619892,-12.110972;39000;449;283
2019-05-10T13:16:05Z;53.651138,-12.327759;39000;450;283
2019-05-10T13:17:06Z;53.681293,-12.540409;39000;452;283
2019-05-10T13:17:30Z;53.692841,-12.622564;39000;452;283
2019-05-10T13:18:59Z;53.735203,-12.927919;39000;454;283
2019-05-10T13:20:04Z;53.765762,-13.151969;39000;453;282
2019-05-10T13:21:06Z;53.79451,-13.36608;39000;454;282
2019-05-10T13:23:00Z;53.846554,-13.761749;39000;454;282
2019-05-10T13:24:01Z;53.873795,-13.973589;39000;454;282
2019-05-10T13:25:07Z;53.902725,-14.201869;39000;452;282
2019-05-10T13:26:09Z;53.928864,-14.411473;39000;453;281
2019-05-10T13:27:09Z;53.954788,-14.622561;39000;453;281
2019-05-10T13:28:14Z;53.98201,-14.847473;39000;453;281
2019-05-10T13:29:14Z;54.013138,-15.056213;39000;455;289
2019-05-10T13:53:35Z;55.000164,-20.00391;39000;459;321
2019-05-10T14:28:37Z;55.861103,-27.476519;39000;460;96
2019-05-10T14:29:37Z;55.876781,-27.708485;39000;460;278
2019-05-10T14:30:36Z;55.888096,-27.93714;39000;460;271
2019-05-10T14:31:39Z;55.900551,-28.163992;39000;460;278
2019-05-10T14:32:39Z;55.912212,-28.396097;39000;460;278
2019-05-10T14:33:42Z;55.924206,-28.627516;39000;460;278
2019-05-10T14:34:43Z;55.936932,-28.83993;39000;460;279
2019-05-10T14:35:43Z;55.950413,-29.04985;39000;460;278
2019-05-10T14:36:43Z;55.965324,-29.278509;39000;460;277
2019-05-10T14:38:44Z;55.987453,-29.735329;39000;460;274
2019-05-10T14:40:15Z;55.993408,-30.153984;39000;470;263
2019-05-10T14:41:17Z;55.985458,-30.421392;39000;470;263
2019-05-10T14:42:17Z;55.97961,-30.669762;39000;470;271
2019-05-10T14:44:29Z;55.938698,-31.208689;39000;470;271
2019-05-10T14:45:28Z;55.924274,-31.398493;39000;470;264
2019-05-10T14:46:26Z;55.907452,-31.597549;39000;470;263
2019-05-10T14:47:26Z;55.889065,-31.809937;39000;460;263
2019-05-10T14:48:26Z;55.87104,-32.033287;39000;470;264
2019-05-10T14:49:29Z;55.852062,-32.268684;39000;470;263
2019-05-10T14:50:28Z;55.834286,-32.505363;39000;470;264
2019-05-10T14:52:31Z;55.800392,-32.950081;39000;470;263
2019-05-10T14:53:31Z;55.775196,-33.184593;39000;470;257
2019-05-10T14:54:32Z;55.75349,-33.411671;39000;470;263
2019-05-10T14:55:33Z;55.733173,-33.6404;39000;470;263
2019-05-10T14:56:32Z;55.707817,-33.852951;39000;470;255
2019-05-10T14:58:35Z;55.675903,-34.299759;39000;470;267
2019-05-10T14:59:33Z;55.653172,-34.541195;39000;470;257
2019-05-10T15:00:37Z;55.632927,-34.773388;39000;470;263
2019-05-10T15:01:37Z;55.6152,-34.988056;39000;470;263
2019-05-10T15:02:38Z;55.589787,-35.226093;39000;470;257
2019-05-10T15:03:41Z;55.568211,-35.447548;39000;470;263
2019-05-10T15:04:41Z;55.541416,-35.663227;39000;470;255
2019-05-10T15:05:46Z;55.51656,-35.903042;39000;470;263
2019-05-10T15:06:42Z;55.489368,-36.116234;39000;470;255
2019-05-10T15:07:43Z;55.465004,-36.358326;39000;470;264
2019-05-10T15:08:44Z;55.43684,-36.587704;39000;470;255
2019-05-10T15:09:44Z;55.413818,-36.824276;39000;470;264
2019-05-10T15:11:18Z;55.362492,-37.211082;39000;470;248
2019-05-10T15:12:19Z;55.333904,-37.472935;39000;470;264
2019-05-10T15:13:18Z;55.303326,-37.714226;39000;470;255
2019-05-10T15:14:19Z;55.277969,-37.943226;39000;470;262
2019-05-10T15:15:21Z;55.241093,-38.18409;39000;470;251
2019-05-10T15:16:24Z;55.213116,-38.406807;39000;470;263
2019-05-10T15:17:26Z;55.190411,-38.636665;39000;470;263
2019-05-10T15:18:27Z;55.157051,-38.865585;39400;470;251
2019-05-10T15:19:29Z;55.129665,-39.088326;40000;470;262
2019-05-10T15:20:30Z;55.100452,-39.301224;40000;470;256
2019-05-10T15:21:28Z;55.070717,-39.494831;40000;470;254
2019-05-10T15:22:29Z;55.046211,-39.714687;40000;470;264
2019-05-10T15:23:33Z;55.00827,-39.942669;40000;470;247
2019-05-10T15:24:31Z;54.964931,-40.168781;40000;470;251
2019-05-10T15:25:33Z;54.915344,-40.398064;40000;470;249
2019-05-10T15:26:33Z;54.871872,-40.594353;40000;480;251
2019-05-10T15:27:30Z;54.817165,-40.810169;40000;480;246
2019-05-10T15:28:33Z;54.753532,-41.023094;40000;480;241
2019-05-10T15:29:37Z;54.70079,-41.238583;40000;480;256
2019-05-10T15:30:35Z;54.644096,-41.443092;40000;480;243
2019-05-10T15:31:36Z;54.586266,-41.657249;40000;480;247
2019-05-10T15:32:38Z;54.532604,-41.860088;40000;480;247
2019-05-10T15:33:37Z;54.482121,-42.062668;40000;480;249
2019-05-10T15:34:40Z;54.42144,-42.275135;40000;480;241
2019-05-10T15:35:39Z;54.360119,-42.485588;40000;480;244
2019-05-10T15:36:43Z;54.308571,-42.708176;40000;480;256
2019-05-10T15:37:41Z;54.25349,-42.912319;40000;480;241
2019-05-10T15:38:45Z;54.196983,-43.127712;40000;480;247
2019-05-10T15:39:44Z;54.139999,-43.320049;40000;480;241
2019-05-10T15:40:44Z;54.081944,-43.535748;40000;480;249
2019-05-10T15:41:46Z;54.020988,-43.740143;40000;480;241
2019-05-10T15:42:46Z;53.955681,-43.94487;40000;480;241
2019-05-10T15:44:17Z;53.857918,-44.31242;40000;480;241
2019-05-10T15:45:25Z;53.7943,-44.563778;40000;480;248
2019-05-10T15:46:20Z;53.736496,-44.766727;40000;480;241
2019-05-10T15:47:23Z;53.677715,-44.983574;40000;480;248
2019-05-10T15:49:29Z;53.543217,-45.38784;40000;480;238
2019-05-10T15:50:30Z;53.481743,-45.572926;40000;480;246
2019-05-10T15:51:33Z;53.415802,-45.786007;40000;480;245
2019-05-10T15:52:30Z;53.359959,-45.983982;40000;480;248
2019-05-10T15:53:33Z;53.296925,-46.193169;40000;480;241
2019-05-10T15:54:32Z;53.234196,-46.38356;40000;480;239
2019-05-10T15:55:34Z;53.176868,-46.577579;40000;480;248
2019-05-10T15:56:34Z;53.109203,-46.769585;40000;480;236
2019-05-10T15:57:35Z;53.04958,-46.953869;40000;480;246
2019-05-10T15:58:36Z;52.984615,-47.151455;40000;480;242
2019-05-10T15:59:38Z;52.92659,-47.342018;40000;480;246
2019-05-10T16:00:40Z;52.859127,-47.531013;40000;480;236
2019-05-10T16:01:42Z;52.789112,-47.738255;40000;480;244
2019-05-10T16:02:39Z;52.730362,-47.927723;40000;480;246
2019-05-10T16:03:39Z;52.659496,-48.126179;40000;480;236
2019-05-10T16:05:40Z;52.532963,-48.51202;40000;480;242
2019-05-10T16:06:42Z;52.465775,-48.708546;40000;480;240
2019-05-10T16:07:42Z;52.401112,-48.891766;40000;480;240
2019-05-10T16:08:44Z;52.333702,-49.079075;40000;480;240
2019-05-10T16:09:46Z;52.266022,-49.279858;40000;480;244
2019-05-10T16:10:45Z;52.202877,-49.461487;40000;480;240
2019-05-10T16:12:18Z;52.082993,-49.805946;40000;480;240
2019-05-10T16:13:26Z;52.00248,-50.032375;40000;480;240
2019-05-10T16:14:22Z;51.943298,-50.217545;40000;480;247
2019-05-10T16:15:25Z;51.88377,-50.433216;40000;480;250
2019-05-10T16:16:56Z;51.811523,-50.773613;40000;480;248
2019-05-10T16:18:00Z;51.758129,-50.987625;40000;476;248
2019-05-10T16:19:02Z;51.708363,-51.185684;40000;469;247
2019-05-10T16:20:05Z;51.656364,-51.390228;40000;468;247
2019-05-10T16:21:05Z;51.606834,-51.583481;40000;471;247
2019-05-10T16:22:11Z;51.551205,-51.798935;40000;473;247
2019-05-10T16:23:12Z;51.499786,-51.996212;40000;476;247
2019-05-10T16:23:46Z;51.470764,-52.106892;40000;477;247
2019-05-10T16:24:38Z;51.425465,-52.277985;40000;478;246
2019-05-10T16:26:06Z;51.349213,-52.563553;40000;476;246
2019-05-10T16:27:12Z;51.293816,-52.769318;40000;474;246
2019-05-10T16:28:12Z;51.23909,-52.970284;40000;470;246
2019-05-10T16:29:15Z;51.186264,-53.162769;40000;471;246
2019-05-10T16:30:16Z;51.120163,-53.356735;40000;477;239
2019-05-10T16:31:22Z;51.048298,-53.547516;40000;475;239
2019-05-10T16:32:20Z;50.980286,-53.726425;40000;472;238
2019-05-10T16:33:24Z;50.90855,-53.913422;40025;471;238
2019-05-10T16:34:28Z;50.836029,-54.101059;40000;473;238
2019-05-10T16:35:27Z;50.768143,-54.275654;40000;471;238
2019-05-10T16:36:32Z;50.694992,-54.462719;40000;472;238
2019-05-10T16:37:35Z;50.622162,-54.647331;40000;469;238
2019-05-10T16:38:36Z;50.552902,-54.821705;40000;467;237
2019-05-10T16:39:38Z;50.480942,-55.001823;40000;468;237
2019-05-10T16:40:41Z;50.407654,-55.183891;40000;469;237
2019-05-10T16:41:46Z;50.333771,-55.366119;40000;470;237
2019-05-10T16:42:50Z;50.259796,-55.547321;40000;469;237
2019-05-10T16:43:51Z;50.18605,-55.726486;40000;464;237
2019-05-10T16:44:53Z;50.116196,-55.895473;40000;458;237
2019-05-10T16:45:57Z;50.043655,-56.069618;40000;458;236
2019-05-10T16:46:56Z;49.973373,-56.237061;40000;458;236
2019-05-10T16:48:01Z;49.899857,-56.411469;40000;461;236
2019-05-10T16:49:02Z;49.825138,-56.587383;40000;467;236
2019-05-10T16:50:03Z;49.752983,-56.756039;40000;467;236
2019-05-10T16:51:07Z;49.677979,-56.930431;40000;463;236
2019-05-10T16:52:09Z;49.603413,-57.102703;40000;459;236
2019-05-10T16:53:09Z;49.532043,-57.266308;40000;454;236
2019-05-10T16:54:13Z;49.458725,-57.433628;40000;452;235
2019-05-10T16:55:17Z;49.385548,-57.599583;40000;453;235
2019-05-10T16:56:16Z;49.313324,-57.762169;40000;454;235
2019-05-10T16:57:39Z;49.216782,-57.977951;40000;452;235
2019-05-10T16:58:41Z;49.141342,-58.145493;40000;451;235
2019-05-10T16:59:41Z;49.071552,-58.29953;40000;452;235
2019-05-10T16:59:51Z;49.061005,-58.322685;40000;452;235
2019-05-10T17:00:31Z;49.011082,-58.432159;40000;451;235
2019-05-10T17:02:01Z;48.904198,-58.665184;40025;450;235
2019-05-10T17:03:01Z;48.832123,-58.821224;40000;448;234
2019-05-10T17:04:01Z;48.761002,-58.974319;40000;445;234
2019-05-10T17:05:04Z;48.687241,-59.132149;40000;443;234
2019-05-10T17:06:06Z;48.612408,-59.291477;40000;439;234
2019-05-10T17:07:09Z;48.538422,-59.448006;40000;436;234
2019-05-10T17:08:10Z;48.467396,-59.597218;40000;430;234
2019-05-10T17:09:13Z;48.395428,-59.747845;40000;427;234
2019-05-10T17:10:16Z;48.321735,-59.901146;40000;424;234
2019-05-10T17:11:17Z;48.251404,-60.046692;40000;425;233
2019-05-10T17:12:21Z;48.178352,-60.197056;40000;426;233
2019-05-10T17:13:23Z;48.107346,-60.342339;40000;428;233
2019-05-10T17:14:25Z;48.032879,-60.49382;40000;430;233
2019-05-10T17:15:29Z;47.958115,-60.645237;40000;431;233
2019-05-10T17:16:34Z;47.882813,-60.796692;40000;430;233
2019-05-10T17:17:33Z;47.811382,-60.939541;40000;428;233
2019-05-10T17:18:38Z;47.736282,-61.089203;40000;427;233
2019-05-10T17:19:35Z;47.666512,-61.227299;40000;426;233
2019-05-10T17:20:41Z;47.590118,-61.3778;40000;426;233
2019-05-10T17:21:43Z;47.514706,-61.525478;40000;427;232
2019-05-10T17:22:41Z;47.444183,-61.662895;40000;426;232
2019-05-10T17:23:46Z;47.368378,-61.809906;40000;426;232
2019-05-10T17:24:47Z;47.295212,-61.95092;40000;424;232
2019-05-10T17:25:53Z;47.2164,-62.102192;40000;424;232
2019-05-10T17:26:56Z;47.140053,-62.247829;40000;425;232
2019-05-10T17:27:56Z;47.067619,-62.385441;40000;426;232
2019-05-10T17:29:01Z;46.991959,-62.528137;40000;424;232
2019-05-10T17:30:03Z;46.9151,-62.672539;40000;422;232
2019-05-10T17:31:03Z;46.842682,-62.807899;40000;420;232
2019-05-10T17:32:07Z;46.767059,-62.948513;40000;416;232
2019-05-10T17:33:11Z;46.69157,-63.088234;40000;413;231
2019-05-10T17:34:10Z;46.620857,-63.218422;40000;411;231
2019-05-10T17:35:14Z;46.545769,-63.356026;40000;410;231
2019-05-10T17:36:17Z;46.471115,-63.492268;40000;409;231
2019-05-10T17:37:18Z;46.399658,-63.621895;40000;409;231
2019-05-10T17:38:21Z;46.325134,-63.756542;40000;404;231
2019-05-10T17:39:21Z;46.254776,-63.883018;40000;401;231
2019-05-10T17:40:26Z;46.180893,-64.01519;40000;398;231
2019-05-10T17:41:29Z;46.107944,-64.145119;40000;396;231
2019-05-10T17:42:32Z;46.034958,-64.274506;40000;395;230
2019-05-10T17:43:36Z;45.962234,-64.402954;40000;394;230
2019-05-10T17:44:41Z;45.888729,-64.532043;40000;393;230
2019-05-10T17:45:38Z;45.82011,-64.652069;40000;392;230
2019-05-10T17:46:47Z;45.743393,-64.78569;40000;393;230
2019-05-10T17:47:50Z;45.667839,-64.916428;40000;392;230
2019-05-10T17:48:50Z;45.598568,-65.036041;40000;392;230
2019-05-10T17:50:00Z;45.517548,-65.175217;40000;394;230
2019-05-10T17:51:03Z;45.44434,-65.300323;40000;398;230
2019-05-10T17:52:04Z;45.372025,-65.423256;40000;401;230
2019-05-10T17:53:04Z;45.299423,-65.546265;40000;403;230
2019-05-10T17:54:12Z;45.218903,-65.682022;40000;400;229
2019-05-10T17:54:36Z;45.188725,-65.732674;40000;399;229
2019-05-10T17:56:03Z;45.085373,-65.905678;40000;396;229
2019-05-10T17:57:04Z;45.014099,-66.0243;40000;395;229
2019-05-10T17:58:07Z;44.938934,-66.149071;40000;395;229
2019-05-10T17:59:08Z;44.866699,-66.268227;40000;397;229
2019-05-10T18:00:12Z;44.790936,-66.392723;40000;398;229
2019-05-10T18:01:11Z;44.718384,-66.51149;40000;397;229
2019-05-10T18:02:15Z;44.64212,-66.635674;40000;397;229
2019-05-10T18:03:18Z;44.566818,-66.757835;40000;396;229
2019-05-10T18:04:18Z;44.494022,-66.875519;40000;395;229
2019-05-10T18:05:23Z;44.42429,-67.004074;40000;388;239
2019-05-10T18:06:23Z;44.380856,-67.141876;40000;384;250
2019-05-10T18:07:27Z;44.342777,-67.289047;40000;382;250
2019-05-10T18:08:26Z;44.306698,-67.428856;40000;379;250
2019-05-10T18:09:31Z;44.268852,-67.574623;40000;378;250
2019-05-10T18:09:57Z;44.253395,-67.633781;40000;378;250
2019-05-10T18:11:26Z;44.199116,-67.840843;40000;382;250
2019-05-10T18:12:29Z;44.161377,-67.983589;40000;383;249
2019-05-10T18:13:31Z;44.122536,-68.129814;40000;386;249
2019-05-10T18:14:06Z;44.097679,-68.205154;40000;389;239
2019-05-10T18:14:14Z;44.089298,-68.223923;40000;390;237
2019-05-10T18:15:15Z;44.030914,-68.352592;40000;392;237
2019-05-10T18:16:16Z;43.969437,-68.487617;40000;391;237
2019-05-10T18:17:21Z;43.90863,-68.620537;39975;391;237
2019-05-10T18:18:24Z;43.846249,-68.756302;40000;393;237
2019-05-10T18:19:26Z;43.786896,-68.884804;40000;395;237
2019-05-10T18:20:29Z;43.724396,-69.019623;40000;396;237
2019-05-10T18:21:30Z;43.661774,-69.154144;40000;395;237
2019-05-10T18:22:34Z;43.601486,-69.282982;40000;394;237
2019-05-10T18:23:35Z;43.538727,-69.416542;40000;397;236
2019-05-10T18:24:38Z;43.474762,-69.551895;40000;399;236
2019-05-10T18:25:38Z;43.414059,-69.679871;40000;400;236
2019-05-10T18:26:43Z;43.346233,-69.812233;40000;405;228
2019-05-10T18:26:51Z;43.334152,-69.829613;40000;406;226
2019-05-10T18:27:55Z;43.251266,-69.945763;40000;405;225
2019-05-10T18:28:55Z;43.172287,-70.056816;40000;402;225
2019-05-10T18:30:00Z;43.086182,-70.169998;40000;413;217
2019-05-10T18:30:08Z;43.071899,-70.183739;40000;417;214
2019-05-10T18:31:11Z;42.971283,-70.2789;40000;418;214
2019-05-10T18:32:12Z;42.874332,-70.370636;40000;419;214
2019-05-10T18:32:20Z;42.86237,-70.381882;40000;419;214
2019-05-10T18:33:46Z;42.724434,-70.511528;40000;421;214
2019-05-10T18:34:47Z;42.625809,-70.603828;40000;421;214
2019-05-10T18:35:49Z;42.527287,-70.695488;40000;423;214
2019-05-10T18:36:49Z;42.430084,-70.785484;40000;422;214
2019-05-10T18:37:55Z;42.322998,-70.884354;40000;421;214
2019-05-10T18:38:56Z;42.225719,-70.974678;40000;415;216
2019-05-10T18:39:57Z;42.133358,-71.069084;40000;414;217
2019-05-10T18:40:58Z;42.040833,-71.162941;39175;409;216
2019-05-10T18:41:59Z;41.948406,-71.256432;38150;411;216
2019-05-10T18:43:00Z;41.856491,-71.348961;37175;407;217
2019-05-10T18:44:01Z;41.764202,-71.441597;36175;405;216
2019-05-10T18:45:02Z;41.672745,-71.533165;34425;407;216
2019-05-10T18:46:03Z;41.580002,-71.625488;31925;403;216
2019-05-10T18:47:05Z;41.488518,-71.716385;29450;395;216
2019-05-10T18:47:28Z;41.453651,-71.750946;28525;396;216
