UTC;Position;Altitude;Speed;Direction
2019-05-12T07:52:30Z;45.333874,8.538386;7875;241;78
2019-05-12T07:52:45Z;45.337097,8.561685;7650;236;79
2019-05-12T07:52:57Z;45.339569,8.579799;7425;234;78
2019-05-12T07:53:06Z;45.341972,8.596802;7200;234;78
2019-05-12T07:53:19Z;45.344101,8.615831;6950;237;85
2019-05-12T07:53:44Z;45.335861,8.652976;6425;261;126
2019-05-12T07:53:53Z;45.326385,8.664617;6150;273;144
2019-05-12T07:53:59Z;45.32056,8.668548;6025;279;152
2019-05-12T07:54:09Z;45.307617,8.673237;5850;286;167
2019-05-12T07:54:18Z;45.294861,8.676586;5650;286;169
2019-05-12T07:54:38Z;45.268791,8.683286;5375;283;169
2019-05-12T07:54:53Z;45.249573,8.688354;5200;275;169
2019-05-12T07:55:12Z;45.226822,8.694502;4900;274;169
2019-05-12T07:55:24Z;45.211163,8.698827;4625;276;169
2019-05-12T07:55:34Z;45.19899,8.702153;4475;275;169
2019-05-12T07:55:44Z;45.185928,8.706129;4425;269;165
2019-05-12T07:55:54Z;45.174942,8.713096;4300;263;155
2019-05-12T07:56:04Z;45.166332,8.724484;4150;251;135
2019-05-12T07:56:14Z;45.161636,8.737532;4025;234;113
2019-05-12T07:56:23Z;45.160217,8.751592;4000;221;94
2019-05-12T07:56:36Z;45.159943,8.768987;3975;220;91
2019-05-12T07:56:42Z;45.15976,8.777684;3975;218;91
2019-05-12T07:56:49Z;45.159714,8.785924;3975;215;90
2019-05-12T07:56:56Z;45.160675,8.796714;3975;203;77
2019-05-12T07:57:05Z;45.163445,8.805207;3975;193;60
2019-05-12T07:57:11Z;45.168137,8.813585;4000;189;49
2019-05-12T07:57:17Z;45.171616,8.819209;3975;189;48
2019-05-12T07:57:24Z;45.175186,8.825029;3975;190;49
2019-05-12T07:57:31Z;45.178757,8.830719;3975;189;48
2019-05-12T07:57:42Z;45.186401,8.840528;3975;185;33
2019-05-12T07:57:49Z;45.191162,8.842817;3975;181;13
2019-05-12T07:57:58Z;45.198776,8.841784;4000;183;347
2019-05-12T07:58:05Z;45.203571,8.839841;3975;182;344
2019-05-12T07:58:12Z;45.210278,8.837898;3975;181;349
2019-05-12T07:58:18Z;45.214886,8.836692;3975;181;349
2019-05-12T07:58:27Z;45.22345,8.834281;3975;180;348
2019-05-12T07:58:38Z;45.233318,8.831534;3975;179;349
2019-05-12T07:58:44Z;45.237213,8.830458;3975;179;348
2019-05-12T07:58:51Z;45.243095,8.828855;3975;179;349
2019-05-12T07:58:57Z;45.248169,8.827448;3975;180;349
2019-05-12T07:59:03Z;45.253235,8.826076;3975;180;349
2019-05-12T07:59:09Z;45.257992,8.824768;3975;181;349
2019-05-12T07:59:21Z;45.267769,8.822088;3975;180;349
2019-05-12T07:59:27Z;45.272964,8.820714;3975;181;349
2019-05-12T07:59:39Z;45.282806,8.818002;3975;181;349
2019-05-12T07:59:45Z;45.287369,8.816796;3975;181;349
2019-05-12T07:59:56Z;45.297283,8.814183;3975;183;349
2019-05-12T08:00:03Z;45.302681,8.812777;3975;183;349
2019-05-12T08:00:09Z;45.307526,8.811437;3975;182;349
2019-05-12T08:00:15Z;45.312504,8.810164;3975;183;349
2019-05-12T08:00:25Z;45.319977,8.808158;3975;182;349
2019-05-12T08:00:59Z;45.34845,8.800441;3975;163;349
2019-05-12T08:01:07Z;45.353302,8.799133;3975;157;349
2019-05-12T08:01:14Z;45.357605,8.797956;3975;151;349
2019-05-12T08:01:20Z;45.361496,8.79691;4000;148;349
2019-05-12T08:01:35Z;45.371441,8.794221;3975;146;349
2019-05-12T08:01:41Z;45.376701,8.792814;4000;143;349
2019-05-12T08:01:50Z;45.382645,8.791221;3975;145;349
2019-05-12T08:02:02Z;45.390747,8.788997;3975;149;349
2019-05-12T08:02:11Z;45.397614,8.787101;3975;151;349
2019-05-12T08:02:19Z;45.401047,8.786182;3975;152;349
2019-05-12T08:02:30Z;45.410294,8.783569;3975;158;348
2019-05-12T08:02:40Z;45.416107,8.781935;3975;158;348
2019-05-12T08:02:53Z;45.427258,8.778813;3975;161;348
2019-05-12T08:03:01Z;45.432705,8.777339;3975;161;348
2019-05-12T08:03:08Z;45.436386,8.776311;3975;155;349
2019-05-12T08:03:18Z;45.445412,8.773856;3975;157;349
2019-05-12T08:03:24Z;45.449066,8.772844;3975;156;348
2019-05-12T08:03:30Z;45.453884,8.771511;3975;152;349
2019-05-12T08:03:46Z;45.46431,8.768724;3875;151;349
2019-05-12T08:03:52Z;45.468246,8.767613;3750;151;348
2019-05-12T08:03:58Z;45.472687,8.766371;3600;153;349
2019-05-12T08:04:04Z;45.476944,8.765193;3450;155;348
2019-05-12T08:04:10Z;45.481293,8.764016;3300;156;349
2019-05-12T08:04:21Z;45.489395,8.761793;3150;148;349
2019-05-12T08:04:27Z;45.493561,8.760681;3075;143;349
2019-05-12T08:04:35Z;45.497406,8.759569;3000;141;348
2019-05-12T08:04:46Z;45.504639,8.757543;2875;134;349
2019-05-12T08:04:52Z;45.50853,8.756495;2775;132;349
2019-05-12T08:05:00Z;45.513798,8.755032;2675;130;349
2019-05-12T08:05:06Z;45.517334,8.754094;2600;130;349
2019-05-12T08:05:14Z;45.520706,8.753226;2550;130;349
2019-05-12T08:05:25Z;45.528229,8.75108;2400;129;348
2019-05-12T08:05:32Z;45.531582,8.750141;2325;129;348
2019-05-12T08:05:43Z;45.538887,8.748132;2175;129;349
2019-05-12T08:05:49Z;45.542381,8.747261;2125;129;349
2019-05-12T08:05:55Z;45.545639,8.746323;2050;128;349
2019-05-12T08:06:02Z;45.549271,8.745392;1975;128;349
2019-05-12T08:06:08Z;45.552948,8.744362;1900;127;348
2019-05-12T08:06:21Z;45.560024,8.742371;1775;130;349
2019-05-12T08:06:33Z;45.567101,8.740311;1625;131;349
2019-05-12T08:06:40Z;45.572342,8.738955;1525;129;349
2019-05-12T08:06:47Z;45.576004,8.737949;1450;130;349
2019-05-12T08:06:58Z;45.583099,8.736007;1325;130;348
2019-05-12T08:07:13Z;45.591957,8.733513;1150;129;349
2019-05-12T08:07:21Z;45.596615,8.732208;1050;129;348
2019-05-12T08:07:27Z;45.599964,8.731316;1000;131;349
2019-05-12T08:10:12Z;45.632847,8.717049;0;30;258
2019-05-12T08:10:24Z;45.632744,8.716245;0;28;258
